ID,duration,wav,spk_id,wrd
loc_002-STE-016,4.56025,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-016.wav,016,ma wóg ekódé
loc_002-STE-069,3.8610625,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-069.wav,069,bikai bí nə
loc_002-STE-048,1.9443125,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-048.wav,048,ma kɔn
loc_002-STE-038,2.1085,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-038.wav,038,ma bad tsog
loc_002-STE-052,2.2283125,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-052.wav,052,ma fas
loc_002-STE-088,2.4553125,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-088.wav,088,ma wóg sɔ́m
loc_002-STE-054,1.6358125,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-054.wav,054,wa ding
loc_002-STE-018,3.3269375,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-018.wav,018,mə nə abum
loc_002-STE-072,2.57125,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-072.wav,072,ma yəm afan
loc_002-STE-087,2.6556875,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-087.wav,087,a yen mininagá
loc_002-STE-084,2.6478125,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-084.wav,084,ma kus biyé
loc_002-STE-008,3.6188125,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-008.wav,008,ma kə ǎfub
loc_002-STE-081,2.3063125,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-081.wav,081,mə̌ sende
loc_002-STE-010,3.870375,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-010.wav,010,ma kə á ǹsom
loc_002-STE-003,6.4621875,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-003.wav,003,yə ndâ bod dzoe e nə mvoɛ́
loc_002-STE-035,2.817125,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-035.wav,035,mayi nə̄ madí
loc_002-STE-097,2.1644375,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-097.wav,097,a búg fón
loc_002-STE-043,2.872375,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-043.wav,043,evúndi yá lod
loc_002-STE-029,3.94625,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-029.wav,029,kúb ya lɔ́ŋ á kídí
loc_002-STE-006,2.5775,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-006.wav,006,mə nə mvɔɛ́
loc_002-STE-032,4.666625,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-032.wav,032,bə́ngɔnɔ anyú mə́ndím
loc_002-STE-041,2.81,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-041.wav,041,ma ding və wa
loc_002-STE-011,3.7661875,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-011.wav,011,a kə á mákíd
loc_002-STE-099,3.0133125,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-099.wav,099,a nə ewólo
loc_002-STE-051,2.406625,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-051.wav,051,wa sɔ́ vé
loc_002-STE-101,3.4985,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-101.wav,101,o nə engongɔ́l
loc_002-STE-063,4.9734375,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-063.wav,063,etǔn ndá dzáma é nə vé
loc_002-STE-040,2.9364375,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-040.wav,040,mim̀bú myálod
loc_002-STE-094,2.5738125,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-094.wav,094,ngə mə yəmə
loc_002-STE-071,3.0950625,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-071.wav,071,a dzə́m m̀bəŋ
loc_002-STE-095,2.2920625,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-095.wav,095,ma kədzɔág
loc_002-STE-015,5.839625,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-015.wav,015,biá yikə̄yén ǹgəngáŋ
loc_002-STE-045,3.211375,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-045.wav,045,ma kə êsyé
loc_002-STE-028,5.5170625,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-028.wav,028,byakə bəbə mod yǎ fəfə
loc_002-STE-002,3.730625,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-002.wav,002,yə o nə vɔɛ́
loc_002-STE-096,2.7155,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-096.wav,096,a bə́ âfúb
loc_002-STE-001,4.189875,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-001.wav,001,m̀bəmbə amǒs
loc_002-STE-014,5.6520625,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-014.wav,014,ó bələ kíg mbəmbə nyɔ́l
loc_002-STE-030,4.9688125,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-030.wav,030,myál wákuí ai alú
loc_002-STE-053,2.7953125,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-053.wav,053,o nə abán
loc_002-STE-098,3.8123125,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-098.wav,098,a daŋ nyəb á dzǎl
loc_002-STE-092,2.606,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-092.wav,092,bí yə̄gé abuí
loc_002-STE-044,4.02675,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-044.wav,044,ǹnə́m wá sán nyé
loc_002-STE-034,6.157125,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-034.wav,034,mɔ́n zing a byálí é kídí nyí
loc_002-STE-000,3.0898125,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-000.wav,000,m̀bəmbə kídi
loc_002-STE-080,2.8895,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-080.wav,080,dzam éngóngɔ́l
loc_002-STE-025,8.4931875,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-025.wav,025,ǹtól mǎnyǎŋ wama ayǎb a lodo ma
loc_002-STE-082,2.6878125,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-082.wav,082,ma dzə́ŋ bílɔ́g
loc_002-STE-059,3.3901875,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-059.wav,059,vááni nyé bídí
loc_002-STE-009,3.24325,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-009.wav,009,ma yám bídí
loc_002-STE-026,6.947,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-026.wav,026,mə nə ǹtól mɔ́n bəbonde báma
loc_002-STE-019,3.63825,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-019.wav,019,a ngâyiyǎbyé
loc_002-STE-073,2.3995625,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-073.wav,073,a bɔ́d m̀bəŋ
loc_002-STE-064,4.0529375,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-064.wav,064,esɔ́á anə vé
loc_002-STE-068,5.0295,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-068.wav,068,ma kə á dulu okídí
loc_002-STE-022,3.2129375,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-022.wav,022,fám yáyónkíg
loc_002-STE-057,3.9595625,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-057.wav,057,a bə̌bə ǹló dzóbo
loc_002-STE-061,2.88975,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-061.wav,061,kələ́ fəb ndóan
loc_002-STE-089,3.799875,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-089.wav,089,a dúgan á ndá dzié
loc_002-STE-077,3.41025,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-077.wav,077,bə́ nə ā zěn
loc_002-STE-079,3.8335625,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-079.wav,079,ma və́ wa ǹtsogán
loc_002-STE-020,4.2170625,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-020.wav,020,naná a nə mvɔɛ́
loc_002-STE-067,3.6919375,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-067.wav,067,ńnyə anə́ ńtól
loc_002-STE-091,2.5750625,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-091.wav,091,wa dzáɛ abǒg
loc_002-STE-090,2.76425,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-090.wav,090,a tádi nə ayón
loc_002-STE-076,2.7391875,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-076.wav,076,bəyə́bə yǎ dzāl
loc_002-STE-037,1.8319375,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-037.wav,037,bá fulan
loc_002-STE-005,2.6286875,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-005.wav,005,dzé wā bɔ
loc_002-STE-100,2.7645,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-100.wav,100,ma wóg miǹtag
loc_002-STE-039,2.923125,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-039.wav,039,é nə mvóé dzama
loc_002-STE-024,4.40125,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-024.wav,024,é fám nyí ya nyəb
loc_002-STE-046,2.069125,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-046.wav,046,ma yəbə
loc_002-STE-004,2.156375,datasets/Phrases/train/multi-speakers/Corpus Phrases simples/loc_002/STE-004.wav,004,wa kə vé
